#Date de creation : 201711071221;;;;;;;;;;;;;
Y6224010;H;2,02E+11;0.306;;;;;;;;;;
Y6224010;H;2,02E+11;0.308;;;;;;;;;;
Y6224010;H;2,02E+11;0.310;;;;;;;;;;
Y6224010;H;2,02E+11;0.306;;;;;;;;;;
Y6224010;H;2,02E+11;0.304;;;;;;;;;;
Y6224010;H;2,02E+11;0.309;;;;;;;;;;
Y6224010;H;2,02E+11;0.309;;;;;;;;;;
Y6224010;H;2,02E+11;0.309;;;;;;;;;;
Y6224010;H;2,02E+11;0.307;;;;;;;;;;
Y6442022;H;2,02E+11;0.227;;;;;;;;;;
Y6442022;H;2,02E+11;0.233;;;;;;;;;;
Y6442022;H;2,02E+11;0.212;;;;;;;;;;
Y6442022;H;2,02E+11;0.213;;;;;;;;;;
Y6442022;H;2,02E+11;0.200;;;;;;;;;;
Y6442022;H;2,02E+11;0.203;;;;;;;;;;
Y6442022;H;2,02E+11;0.225;;;;;;;;;;
Y6442022;H;2,02E+11;0.213;;;;;;;;;;
Y6442022;H;2,02E+11;0.211;;;;;;;;;;
Y6442022;H;2,02E+11;0.251;;;;;;;;;;
Y6442022;H;2,02E+11;0.232;;;;;;;;;;
Y6442022;H;2,02E+11;0.206;;;;;;;;;;
Y6442022;H;2,02E+11;0.208;;;;;;;;;;
Y6442022;H;2,02E+11;0.212;;;;;;;;;;
Y6442022;H;2,02E+11;0.213;;;;;;;;;;
Y6442022;H;2,02E+11;0.258;;;;;;;;;;
Y6442022;H;2,02E+11;0.238;;;;;;;;;;
Y6442022;H;2,02E+11;0.221;;;;;;;;;;
Y6442022;H;2,02E+11;0.225;;;;;;;;;;
Y6442022;H;2,02E+11;0.216;;;;;;;;;;
Y6442022;H;2,02E+11;0.222;;;;;;;;;;
Y6442022;H;2,02E+11;0.223;;;;;;;;;;
Y6442022;H;2,02E+11;0.206;;;;;;;;;;
Y6442022;H;2,02E+11;0.215;;;;;;;;;;
Y6442022;H;2,02E+11;0.214;;;;;;;;;;
Y6442022;H;2,02E+11;0.201;;;;;;;;;;
Y6442022;H;2,02E+11;0.210;;;;;;;;;;
Y6442022;H;2,02E+11;0.224;;;;;;;;;;
Y6442022;H;2,02E+11;0.207;;;;;;;;;;
Y6442022;H;2,02E+11;0.201;;;;;;;;;;
Y6442022;H;2,02E+11;0.201;;;;;;;;;;
Y6442022;H;2,02E+11;0.199;;;;;;;;;;
Y6442022;H;2,02E+11;0.215;;;;;;;;;;
Y6442022;H;2,02E+11;0.203;;;;;;;;;;
Y6442022;H;2,02E+11;0.197;;;;;;;;;;
Y6442022;H;2,02E+11;0.218;;;;;;;;;;
Y6442022;H;2,02E+11;0.203;;;;;;;;;;
Y6442022;H;2,02E+11;0.190;;;;;;;;;;
Y6442022;H;2,02E+11;0.207;;;;;;;;;;
Y6442022;H;2,02E+11;0.206;;;;;;;;;;
Y6442022;H;2,02E+11;0.203;;;;;;;;;;
Y6442022;H;2,02E+11;0.206;;;;;;;;;;
Y6442022;H;2,02E+11;0.217;;;;;;;;;;
Y6442022;H;2,02E+11;0.220;;;;;;;;;;
Y6442022;H;2,02E+11;0.215;;;;;;;;;;
Y6442022;H;2,02E+11;0.198;;;;;;;;;;
Y6442022;H;2,02E+11;0.225;;;;;;;;;;
Y6442022;H;2,02E+11;0.213;;;;;;;;;;
Y6442022;H;2,02E+11;0.194;;;;;;;;;;
Y6442022;H;2,02E+11;0.206;;;;;;;;;;
Y6442022;H;2,02E+11;0.212;;;;;;;;;;
Y6442022;H;2,02E+11;0.197;;;;;;;;;;
Y6442022;H;2,02E+11;0.213;;;;;;;;;;
Y6442022;H;2,02E+11;0.215;;;;;;;;;;
Y6442022;H;2,02E+11;0.196;;;;;;;;;;
Y6442022;H;2,02E+11;0.208;;;;;;;;;;
Y6442022;H;2,02E+11;0.207;;;;;;;;;;
Y6442022;H;2,02E+11;0.189;;;;;;;;;;
Y6442022;H;2,02E+11;0.197;;;;;;;;;;
Y6442022;H;2,02E+11;0.215;;;;;;;;;;
Y6442022;H;2,02E+11;0.192;;;;;;;;;;
Y6442022;H;2,02E+11;0.191;;;;;;;;;;
Y6442022;H;2,02E+11;0.208;;;;;;;;;;
Y6442022;H;2,02E+11;0.201;;;;;;;;;;
Y6442022;H;2,02E+11;0.186;;;;;;;;;;
Y6442022;H;2,02E+11;0.196;;;;;;;;;;
Y6442022;H;2,02E+11;0.205;;;;;;;;;;
Y6442022;H;2,02E+11;0.197;;;;;;;;;;
Y6442022;H;2,02E+11;0.197;;;;;;;;;;
Y6442022;H;2,02E+11;0.198;;;;;;;;;;
Y6442022;H;2,02E+11;0.198;;;;;;;;;;
Y6442022;H;2,02E+11;0.189;;;;;;;;;;
Y6442022;H;2,02E+11;0.192;;;;;;;;;;
Y6442022;H;2,02E+11;0.198;;;;;;;;;;
Y6442022;H;2,02E+11;0.197;;;;;;;;;;
Y6442022;H;2,02E+11;0.184;;;;;;;;;;
Y6442022;H;2,02E+11;0.197;;;;;;;;;;
Y6442022;H;2,02E+11;0.203;;;;;;;;;;
Y6442022;H;2,02E+11;0.190;;;;;;;;;;
Y6442022;H;2,02E+11;0.184;;;;;;;;;;
Y6442022;H;2,02E+11;0.194;;;;;;;;;;
Y6442022;H;2,02E+11;0.191;;;;;;;;;;
Y6442022;H;2,02E+11;0.176;;;;;;;;;;
Y6442022;H;2,02E+11;0.197;;;;;;;;;;
Y6442022;H;2,02E+11;0.203;;;;;;;;;;
Y6442022;H;2,02E+11;0.214;;;;;;;;;;
Y6442022;H;2,02E+11;0.408;;;;;;;;;;
Y6442022;H;2,02E+11;0.408;;;;;;;;;;
Y6442022;H;2,02E+11;0.352;;;;;;;;;;
Y6442022;H;2,02E+11;0.299;;;;;;;;;;
Y6442022;H;2,02E+11;0.268;;;;;;;;;;
Y6442022;H;2,02E+11;0.255;;;;;;;;;;
Y6442022;H;2,02E+11;0.240;;;;;;;;;;
Y6442022;H;2,02E+11;0.232;;;;;;;;;;
Y6442022;H;2,02E+11;0.220;;;;;;;;;;
Y6434010;H;2,02E+11;0.264;;;;;;;;;;
Y6434010;H;2,02E+11;0.264;;;;;;;;;;
Y6434010;H;2,02E+11;0.264;;;;;;;;;;
Y6434010;H;2,02E+11;0.262;;;;;;;;;;
Y6434010;H;2,02E+11;0.262;;;;;;;;;;
Y6434010;H;2,02E+11;0.262;;;;;;;;;;
Y6434010;H;2,02E+11;0.262;;;;;;;;;;
Y6434010;H;2,02E+11;0.262;;;;;;;;;;
Y6434010;H;2,02E+11;0.262;;;;;;;;;;
Y6434010;H;2,02E+11;0.262;;;;;;;;;;
Y6434010;H;2,02E+11;0.259;;;;;;;;;;
Y6434010;H;2,02E+11;0.261;;;;;;;;;;
Y6434010;H;2,02E+11;0.261;;;;;;;;;;
Y6434010;H;2,02E+11;0.261;;;;;;;;;;
Y6434010;H;2,02E+11;0.261;;;;;;;;;;
Y6434010;H;2,02E+11;0.259;;;;;;;;;;
Y6434010;H;2,02E+11;0.259;;;;;;;;;;
Y6434010;H;2,02E+11;0.259;;;;;;;;;;
Y6434010;H;2,02E+11;0.259;;;;;;;;;;
Y6434010;H;2,02E+11;0.259;;;;;;;;;;
Y6434010;H;2,02E+11;0.259;;;;;;;;;;
Y6434010;H;2,02E+11;0.259;;;;;;;;;;
Y6434010;H;2,02E+11;0.259;;;;;;;;;;
Y6434010;H;2,02E+11;0.259;;;;;;;;;;
Y6434010;H;2,02E+11;0.257;;;;;;;;;;
Y6434010;H;2,02E+11;0.257;;;;;;;;;;
Y6434010;H;2,02E+11;0.257;;;;;;;;;;
Y6434010;H;2,02E+11;0.257;;;;;;;;;;
Y6434010;H;2,02E+11;0.257;;;;;;;;;;
Y6434010;H;2,02E+11;0.257;;;;;;;;;;
Y6434010;H;2,02E+11;0.257;;;;;;;;;;
Y6434010;H;2,02E+11;0.256;;;;;;;;;;
Y6434010;H;2,02E+11;0.255;;;;;;;;;;
Y6434010;H;2,02E+11;0.256;;;;;;;;;;
Y6434010;H;2,02E+11;0.256;;;;;;;;;;
Y6434010;H;2,02E+11;0.256;;;;;;;;;;
Y6434010;H;2,02E+11;0.256;;;;;;;;;;
Y6434010;H;2,02E+11;0.255;;;;;;;;;;
Y6434010;H;2,02E+11;0.255;;;;;;;;;;
Y6434010;H;2,02E+11;0.254;;;;;;;;;;
Y6434010;H;2,02E+11;0.254;;;;;;;;;;
Y6434010;H;2,02E+11;0.256;;;;;;;;;;
Y6434010;H;2,02E+11;0.255;;;;;;;;;;
Y6434010;H;2,02E+11;0.256;;;;;;;;;;
Y6434010;H;2,02E+11;0.255;;;;;;;;;;
Y6434010;H;2,02E+11;0.255;;;;;;;;;;
Y6434010;H;2,02E+11;0.254;;;;;;;;;;
Y6434010;H;2,02E+11;0.254;;;;;;;;;;
Y6434010;H;2,02E+11;0.254;;;;;;;;;;
Y6434010;H;2,02E+11;0.252;;;;;;;;;;
Y6434010;H;2,02E+11;0.252;;;;;;;;;;
Y6434010;H;2,02E+11;0.252;;;;;;;;;;
Y6434010;H;2,02E+11;0.252;;;;;;;;;;
Y6434010;H;2,02E+11;0.252;;;;;;;;;;
Y6434010;H;2,02E+11;0.251;;;;;;;;;;
Y6434010;H;2,02E+11;0.251;;;;;;;;;;
Y6434010;H;2,02E+11;0.251;;;;;;;;;;
Y6434010;H;2,02E+11;0.252;;;;;;;;;;
Y6434010;H;2,02E+11;0.252;;;;;;;;;;
Y6434010;H;2,02E+11;0.251;;;;;;;;;;
Y6434010;H;2,02E+11;0.251;;;;;;;;;;
Y6434010;H;2,02E+11;0.251;;;;;;;;;;
Y6434010;H;2,02E+11;0.252;;;;;;;;;;
Y6434010;H;2,02E+11;0.252;;;;;;;;;;
Y6434010;H;2,02E+11;0.252;;;;;;;;;;
Y6434010;H;2,02E+11;0.251;;;;;;;;;;
Y6434010;H;2,02E+11;0.251;;;;;;;;;;
Y6434010;H;2,02E+11;0.251;;;;;;;;;;
Y6434010;H;2,02E+11;0.251;;;;;;;;;;
Y6434010;H;2,02E+11;0.250;;;;;;;;;;
Y6434010;H;2,02E+11;0.250;;;;;;;;;;
Y6434010;H;2,02E+11;0.249;;;;;;;;;;
Y6434010;H;2,02E+11;0.249;;;;;;;;;;
Y6434010;H;2,02E+11;0.247;;;;;;;;;;
Y6434010;H;2,02E+11;0.247;;;;;;;;;;
Y6434010;H;2,02E+11;0.249;;;;;;;;;;
Y6434010;H;2,02E+11;0.249;;;;;;;;;;
Y6434010;H;2,02E+11;0.249;;;;;;;;;;
Y6434010;H;2,02E+11;0.249;;;;;;;;;;
Y6434010;H;2,02E+11;0.247;;;;;;;;;;
Y6434010;H;2,02E+11;0.247;;;;;;;;;;
Y6434010;H;2,02E+11;0.249;;;;;;;;;;
Y6434010;H;2,02E+11;0.249;;;;;;;;;;
Y6434010;H;2,02E+11;0.249;;;;;;;;;;
Y6434010;H;2,02E+11;0.249;;;;;;;;;;
Y6434010;H;2,02E+11;0.249;;;;;;;;;;
Y6434010;H;2,02E+11;0.247;;;;;;;;;;
Y6434010;H;2,02E+11;0.247;;;;;;;;;;
Y6434010;H;2,02E+11;0.247;;;;;;;;;;
Y6434010;H;2,02E+11;0.246;;;;;;;;;;
Y6434010;H;2,02E+11;0.246;;;;;;;;;;
Y6434010;H;2,02E+11;0.245;;;;;;;;;;
Y6434010;H;2,02E+11;0.244;;;;;;;;;;
Y6434010;H;2,02E+11;0.245;;;;;;;;;;
Y6434010;H;2,02E+11;0.245;;;;;;;;;;
Y6442010;H;2,02E+11;0.382;;;;;;;;;;
Y6442010;H;2,02E+11;0.381;;;;;;;;;;
Y6442010;H;2,02E+11;0.360;;;;;;;;;;
Y6442010;H;2,02E+11;0.363;;;;;;;;;;
Y6442010;H;2,02E+11;0.348;;;;;;;;;;
Y6442010;H;2,02E+11;0.339;;;;;;;;;;
Y6442010;H;2,02E+11;0.377;;;;;;;;;;
Y6442010;H;2,02E+11;0.360;;;;;;;;;;
Y6442010;H;2,02E+11;0.365;;;;;;;;;;
Y6442010;H;2,02E+11;0.415;;;;;;;;;;
Y6442010;H;2,02E+11;0.397;;;;;;;;;;
Y6442010;H;2,02E+11;0.356;;;;;;;;;;
Y6442010;H;2,02E+11;0.357;;;;;;;;;;
Y6442010;H;2,02E+11;0.355;;;;;;;;;;
Y6442010;H;2,02E+11;0.371;;;;;;;;;;
Y6442010;H;2,02E+11;0.415;;;;;;;;;;
Y6442010;H;2,02E+11;0.393;;;;;;;;;;
Y6442010;H;2,02E+11;0.366;;;;;;;;;;
Y6442010;H;2,02E+11;0.381;;;;;;;;;;
Y6442010;H;2,02E+11;0.365;;;;;;;;;;
Y6442010;H;2,02E+11;0.374;;;;;;;;;;
Y6442010;H;2,02E+11;0.378;;;;;;;;;;
Y6442010;H;2,02E+11;0.352;;;;;;;;;;
Y6442010;H;2,02E+11;0.359;;;;;;;;;;
Y6442010;H;2,02E+11;0.367;;;;;;;;;;
Y6442010;H;2,02E+11;0.347;;;;;;;;;;
Y6442010;H;2,02E+11;0.365;;;;;;;;;;
Y6442010;H;2,02E+11;0.376;;;;;;;;;;
Y6442010;H;2,02E+11;0.355;;;;;;;;;;
Y6442010;H;2,02E+11;0.345;;;;;;;;;;
Y6442010;H;2,02E+11;0.342;;;;;;;;;;
Y6442010;H;2,02E+11;0.342;;;;;;;;;;
Y6442010;H;2,02E+11;0.369;;;;;;;;;;
Y6442010;H;2,02E+11;0.352;;;;;;;;;;
Y6442010;H;2,02E+11;0.342;;;;;;;;;;
Y6442010;H;2,02E+11;0.369;;;;;;;;;;
Y6442010;H;2,02E+11;0.349;;;;;;;;;;
Y6442010;H;2,02E+11;0.329;;;;;;;;;;
Y6442010;H;2,02E+11;0.355;;;;;;;;;;
Y6442010;H;2,02E+11;0.356;;;;;;;;;;
Y6442010;H;2,02E+11;0.343;;;;;;;;;;
Y6442010;H;2,02E+11;0.353;;;;;;;;;;
Y6442010;H;2,02E+11;0.363;;;;;;;;;;
Y6442010;H;2,02E+11;0.367;;;;;;;;;;
Y6442010;H;2,02E+11;0.354;;;;;;;;;;
Y6442010;H;2,02E+11;0.339;;;;;;;;;;
Y6442010;H;2,02E+11;0.376;;;;;;;;;;
Y6442010;H;2,02E+11;0.363;;;;;;;;;;
Y6442010;H;2,02E+11;0.334;;;;;;;;;;
Y6442010;H;2,02E+11;0.358;;;;;;;;;;
Y6442010;H;2,02E+11;0.359;;;;;;;;;;
Y6442010;H;2,02E+11;0.338;;;;;;;;;;
Y6442010;H;2,02E+11;0.365;;;;;;;;;;
Y6442010;H;2,02E+11;0.357;;;;;;;;;;
Y6442010;H;2,02E+11;0.330;;;;;;;;;;
Y6442010;H;2,02E+11;0.352;;;;;;;;;;
Y6442010;H;2,02E+11;0.356;;;;;;;;;;
Y6442010;H;2,02E+11;0.330;;;;;;;;;;
Y6442010;H;2,02E+11;0.336;;;;;;;;;;
Y6442010;H;2,02E+11;0.353;;;;;;;;;;
Y6442010;H;2,02E+11;0.330;;;;;;;;;;
Y6442010;H;2,02E+11;0.330;;;;;;;;;;
Y6442010;H;2,02E+11;0.357;;;;;;;;;;
Y6442010;H;2,02E+11;0.339;;;;;;;;;;
Y6442010;H;2,02E+11;0.321;;;;;;;;;;
Y6442010;H;2,02E+11;0.339;;;;;;;;;;
Y6442010;H;2,02E+11;0.352;;;;;;;;;;
Y6442010;H;2,02E+11;0.338;;;;;;;;;;
Y6442010;H;2,02E+11;0.337;;;;;;;;;;
Y6442010;H;2,02E+11;0.340;;;;;;;;;;
Y6442010;H;2,02E+11;0.335;;;;;;;;;;
Y6442010;H;2,02E+11;0.327;;;;;;;;;;
Y6442010;H;2,02E+11;0.333;;;;;;;;;;
Y6442010;H;2,02E+11;0.346;;;;;;;;;;
Y6442010;H;2,02E+11;0.338;;;;;;;;;;
Y6442010;H;2,02E+11;0.321;;;;;;;;;;
Y6442010;H;2,02E+11;0.337;;;;;;;;;;
Y6442010;H;2,02E+11;0.348;;;;;;;;;;
Y6442010;H;2,02E+11;0.329;;;;;;;;;;
Y6442010;H;2,02E+11;0.321;;;;;;;;;;
Y6442010;H;2,02E+11;0.334;;;;;;;;;;
Y6442010;H;2,02E+11;0.329;;;;;;;;;;
Y6442010;H;2,02E+11;0.314;;;;;;;;;;
Y6442010;H;2,02E+11;0.335;;;;;;;;;;
Y6442010;H;2,02E+11;0.342;;;;;;;;;;
Y6442010;H;2,02E+11;0.363;;;;;;;;;;
Y6442010;H;2,02E+11;0.500;;;;;;;;;;
Y6442010;H;2,02E+11;0.577;;;;;;;;;;
Y6442010;H;2,02E+11;0.508;;;;;;;;;;
Y6442010;H;2,02E+11;0.457;;;;;;;;;;
Y6442010;H;2,02E+11;0.433;;;;;;;;;;
Y6442010;H;2,02E+11;0.410;;;;;;;;;;
Y6442010;H;2,02E+11;0.402;;;;;;;;;;
Y6442010;H;2,02E+11;0.384;;;;;;;;;;
Y6442010;H;2,02E+11;0.370;;;;;;;;;;
Y6234020;H;2,02E+11;0.828;;;;;;;;;;
Y6234020;H;2,02E+11;0.825;;;;;;;;;;
Y6234020;H;2,02E+11;0.832;;;;;;;;;;
Y6234020;H;2,02E+11;0.821;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.832;;;;;;;;;;
Y6234020;H;2,02E+11;0.832;;;;;;;;;;
Y6234020;H;2,02E+11;0.829;;;;;;;;;;
Y6234020;H;2,02E+11;0.829;;;;;;;;;;
Y6234020;H;2,02E+11;0.832;;;;;;;;;;
Y6234020;H;2,02E+11;0.832;;;;;;;;;;
Y6234020;H;2,02E+11;0.835;;;;;;;;;;
Y6234020;H;2,02E+11;0.835;;;;;;;;;;
Y6234020;H;2,02E+11;0.835;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.843;;;;;;;;;;
Y6234020;H;2,02E+11;0.844;;;;;;;;;;
Y6234020;H;2,02E+11;0.841;;;;;;;;;;
Y6234020;H;2,02E+11;0.829;;;;;;;;;;
Y6234020;H;2,02E+11;0.825;;;;;;;;;;
Y6234020;H;2,02E+11;0.825;;;;;;;;;;
Y6234020;H;2,02E+11;0.843;;;;;;;;;;
Y6234020;H;2,02E+11;0.844;;;;;;;;;;
Y6234020;H;2,02E+11;0.829;;;;;;;;;;
Y6234020;H;2,02E+11;0.825;;;;;;;;;;
Y6234020;H;2,02E+11;0.828;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.840;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.835;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.840;;;;;;;;;;
Y6234020;H;2,02E+11;0.844;;;;;;;;;;
Y6234020;H;2,02E+11;0.843;;;;;;;;;;
Y6234020;H;2,02E+11;0.840;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.835;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.835;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.835;;;;;;;;;;
Y6234020;H;2,02E+11;0.835;;;;;;;;;;
Y6234020;H;2,02E+11;0.835;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.840;;;;;;;;;;
Y6234020;H;2,02E+11;0.840;;;;;;;;;;
Y6234020;H;2,02E+11;0.840;;;;;;;;;;
Y6234020;H;2,02E+11;0.840;;;;;;;;;;
Y6234020;H;2,02E+11;0.840;;;;;;;;;;
Y6234020;H;2,02E+11;0.840;;;;;;;;;;
Y6234020;H;2,02E+11;0.840;;;;;;;;;;
Y6234020;H;2,02E+11;0.840;;;;;;;;;;
Y6234020;H;2,02E+11;0.840;;;;;;;;;;
Y6234020;H;2,02E+11;0.841;;;;;;;;;;
Y6234020;H;2,02E+11;0.841;;;;;;;;;;
Y6234020;H;2,02E+11;0.841;;;;;;;;;;
Y6234020;H;2,02E+11;0.841;;;;;;;;;;
Y6234020;H;2,02E+11;0.841;;;;;;;;;;
Y6234020;H;2,02E+11;0.841;;;;;;;;;;
Y6234020;H;2,02E+11;0.840;;;;;;;;;;
Y6234020;H;2,02E+11;0.840;;;;;;;;;;
Y6234020;H;2,02E+11;0.840;;;;;;;;;;
Y6234020;H;2,02E+11;0.840;;;;;;;;;;
Y6234020;H;2,02E+11;0.840;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.840;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.835;;;;;;;;;;
Y6234020;H;2,02E+11;0.837;;;;;;;;;;
Y6234020;H;2,02E+11;0.835;;;;;;;;;;
Y6234020;H;2,02E+11;0.835;;;;;;;;;;
Y6234020;H;2,02E+11;0.835;;;;;;;;;;
Y6234020;H;2,02E+11;0.835;;;;;;;;;;
